id,name,reviews,rating,price_range,is_sponsored,latitude,longitude,has_delivery,is_premium,cuisines,diets,dining_options,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5
14793081,Sambal Shiok,154,3.5,$$ - $$$,False,51.54993,-0.108884,True,False,"Asian, Malaysian",Vegetarian friendly,"Reservations, Seating, Serves Alcohol, Table Service",24,24,29,22,55
23584666,PocketSquare Skyline Bar & Terrace,45,5.0,$$ - $$$,False,51.516953,-0.068443,False,False,"Bar, Pub, Dining bars",,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",1,0,0,2,42
7247241,Cardinals Of Mayfair,34,4.5,$,False,51.51352,-0.155644,False,False,"Cafe, British, Deli",Vegetarian friendly,"Takeout, Reservations, Private Dining, Seating, Street Parking, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Discover, Accepts Credit Cards, Table Service, Family style",0,0,1,9,24
1044024,The Coach House,227,4.0,$$ - $$$,False,51.509754,-0.131944,False,False,Pub,"Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Television, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Sports bars",20,15,29,52,111
1043960,Cafe Koha Bar,375,4.0,$$ - $$$,False,51.51116,-0.127885,False,False,"European, Grill","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Table Service",24,15,30,116,190
21226818,Giovanni Restaurant,235,4.0,$$ - $$$,False,51.49716,-0.16691,False,False,"Italian, Mediterranean, European",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",26,11,20,38,140
943038,Lots Road Pub and Dining Room,342,4.5,$$ - $$$,False,51.47761,-0.183298,False,False,"Bar, European, British, Pub, Gastropub","Vegetarian friendly, Gluten free options","Reservations, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",10,4,24,117,187
18977655,Munich Cricket Club Canary Wharf,130,4.0,$$ - $$$,False,51.507442,-0.023542,True,False,"German, Bar, European, Central European",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",9,15,12,24,70
6102664,Fernando's,88,4.5,$,False,51.510864,-0.126908,False,False,"Cafe, European","Vegetarian friendly, Vegan options","Takeout, Seating, Table Service",2,0,1,20,65
7259535,The Black Lion,226,4.0,$$ - $$$,False,51.551342,-0.191972,False,False,"Bar, British, Pub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",21,11,12,35,147
2691164,Vadi,191,4.0,$$ - $$$,False,51.622402,-0.104767,True,False,"Mediterranean, Turkish, Middle Eastern","Vegetarian friendly, Vegan options, Halal","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",22,8,17,47,97
26997064,Gaia Mayfair,26,3.5,$$$$,False,51.50767,-0.141572,False,False,"Seafood, Mediterranean, European, Greek",,"Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service, Non-smoking restaurants",6,2,4,3,11
7844420,The Three Lions,74,4.5,$,False,51.478973,-0.123433,True,False,"Mediterranean, European, Portuguese","Vegetarian friendly, Gluten free options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service",3,1,2,13,55
20266144,Viet Ngon Restaurant,58,5.0,$$ - $$$,False,51.56984,-0.113529,True,False,"Asian, Vietnamese, Healthy, Street Food","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Family style",0,1,1,2,54
2188276,The Pilot Inn,409,4.0,$$ - $$$,False,51.496212,0.010147,False,False,"Bar, British, Pub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",33,27,41,153,155
3308333,The Crutched Friar,316,4.0,$$ - $$$,False,51.511204,-0.078819,False,False,"Bar, British, Pub","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Seating, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",17,14,30,105,150
1044030,The Constitution,151,4.5,$,False,51.491295,-0.139092,False,False,"British, Pub",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Television, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Digital Payments, Free Wifi",4,5,15,50,77
23869161,Masala King,128,4.5,$$ - $$$,False,51.526943,-0.136765,True,False,"Indian, Asian, Fusion","Vegetarian friendly, Vegan options","Delivery, Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",6,1,5,15,101
7232958,The Araki,135,4.5,$$$$,False,51.511826,-0.140197,False,False,"Japanese, Sushi, Asian",,"Reservations, Serves Alcohol, Accepts Credit Cards, Table Service",9,5,11,18,92
1316145,Retsina Restaurant,265,4.0,$$ - $$$,False,51.549377,-0.171484,True,False,"Mediterranean, European, Greek","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Digital Payments, Cash Only, Free Wifi, Accepts Credit Cards, Table Service, Family style",17,15,31,55,147
10798374,Tereza Joanne,21,4.5,$$ - $$$,False,51.50373,0.0699,False,False,,Vegetarian friendly,"Reservations, Seating, Wheelchair Accessible",0,0,0,6,15
2647525,De Hems Dutch Cafe Bar,407,4.0,$$ - $$$,False,51.512108,-0.131373,False,False,"Dutch, Bar, European, Pub",,"Reservations, Outdoor Seating, Seating, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Gift Cards Available",43,21,41,136,166
7202054,The Temple Brew House,331,4.5,$$ - $$$,False,51.513016,-0.113272,False,False,"Brew Pub, Bar, British, Pub, Gastropub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Television, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards",7,10,19,87,208
25465079,Roti King Battersea,60,4.0,$$ - $$$,False,51.482777,-0.146965,False,False,"Asian, Malaysian","Vegetarian friendly, Vegan options, Halal","Delivery, Takeout, Seating, Accepts Credit Cards, Table Service",2,9,8,14,27
13371843,Sinuhe Resturant,81,4.5,$$$$,False,51.514034,-0.193675,False,False,"Middle Eastern, Persian","Vegetarian friendly, Vegan options, Halal","Takeout, Reservations, Seating, Serves Alcohol, Table Service",1,0,4,11,65
4546550,Saffron Kitchen,467,4.0,$$ - $$$,False,51.56908,-0.028456,False,False,"Indian, Asian, Fusion","Vegetarian friendly, Halal","Takeout, Reservations, Private Dining, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Accepts Credit Cards, Table Service",74,36,41,87,229
21281578,Giannino Mayfair,70,4.5,$$$$,False,51.513878,-0.146764,False,False,"Italian, Mediterranean, European","Vegetarian friendly, Vegan options","Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",5,4,9,1,51
1516573,Thai Tho - Soho,462,3.5,$$ - $$$,False,51.511215,-0.132691,True,False,"Asian, Thai","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Street Parking, Highchairs Available, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Accepts Credit Cards, Table Service, Non-smoking restaurants",45,41,70,165,141
5523330,Simon Drake's House of Magic,72,5.0,$$ - $$$,False,51.48434,-0.09428,False,False,"Italian, European, Spanish, British",Vegetarian friendly,"Reservations, Outdoor Seating, Buffet, Seating, Street Parking, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Gift Cards Available",3,1,1,1,66
3375289,Fitzrovia Belle,266,4.0,$$ - $$$,False,51.522514,-0.135772,False,False,"Bar, British, Pub","Vegetarian friendly, Vegan options","Reservations, Outdoor Seating, Seating, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",13,15,23,68,147
23514541,German Doner Kebab,103,4.5,$$ - $$$,False,51.50376,0.00429,True,False,"German, Fast Food, European, Grill, Fusion, Healthy",,Takeout,12,3,0,6,82
7693042,Chicken Shop,143,4.5,$$ - $$$,False,51.42549,-0.170158,False,False,Barbecue,"Halal, Gluten free options","Delivery, Takeout, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",5,7,9,41,81
942237,ULI Notting Hill,255,4.0,$$ - $$$,False,51.50966,-0.198143,True,False,Chinese,"Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Street Parking, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",25,19,26,61,124
26798375,Pollini At Ladbroke Hall,11,4.5,$$$$,False,51.52324,-0.220122,False,False,"Italian, Bar, Mediterranean, Wine Bar",,"Reservations, Outdoor Seating, Private Dining, Seating, Street Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Jazz Bar, Family style",0,1,0,0,10
2357851,"The Jugged Hare, Victoria",264,4.0,$$ - $$$,False,51.493004,-0.138317,False,False,"Bar, British, Pub",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Street Parking, Television, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Discover, Accepts Credit Cards, Table Service, Dog Friendly, Family style",14,5,37,99,109
815215,Maroush II,430,4.0,$$ - $$$,False,51.4974,-0.164454,True,False,"Lebanese, Mediterranean, Middle Eastern","Vegetarian friendly, Vegan options, Halal, Gluten free options","Delivery, Takeout, Private Dining, Seating, Highchairs Available, Serves Alcohol, Full Bar, Table Service",30,21,42,138,199
4007113,The Crown And Anchor,357,4.0,$$ - $$$,False,51.526917,-0.137229,False,False,British,"Vegetarian friendly, Vegan options","Reservations, Outdoor Seating, Seating, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service",34,17,31,125,150
3862645,Kinkao Thai,447,4.0,$$ - $$$,False,51.486137,-0.013974,True,False,Thai,"Vegetarian friendly, Vegan options, Halal, Gluten free options","Delivery, Takeout, Reservations, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",27,24,50,125,221
26788319,Saison,15,5.0,$$$$,False,51.50567,-0.125387,False,False,"Italian, French, Mediterranean",,"Reservations, Seating, Accepts Credit Cards, Table Service",0,0,0,0,15
2530907,Paris Grill,90,4.5,$$ - $$$,False,51.511185,-0.079071,False,False,"French, European, Grill","Vegetarian friendly, Gluten free options","Reservations, Seating, Serves Alcohol, Full Bar, Table Service",0,3,6,30,51
3636161,The Old White Lion,373,4.0,$$ - $$$,False,51.586594,-0.164285,False,False,"Bar, International, British, Pub, Gastropub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Parking Available, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",36,35,27,74,201
802561,Addie's Thai Cafe,489,4.0,$$ - $$$,False,51.493767,-0.194712,False,False,"Asian, Thai","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Seating, Highchairs Available, Serves Alcohol, Accepts Credit Cards, Table Service",24,20,41,150,254
23556514,Payiz Mediterranean Restaurant Cafe & Bar,133,4.5,$$ - $$$,False,51.46557,-0.010964,True,False,"Mediterranean, Turkish, Healthy, Middle Eastern","Vegetarian friendly, Vegan options","Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",3,4,2,10,114
2330171,Balans East: Stratford,74,3.5,$$ - $$$,False,51.542797,-0.006039,False,False,"European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Free Wifi, Accepts Credit Cards, Table Service",8,13,12,14,27
4414634,The Happenstance Bar & Restaurant,939,4.0,$$ - $$$,False,51.515095,-0.099072,False,False,"Bar, International, European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",98,101,114,219,407
6404153,The Bulls Head,375,3.5,$$ - $$$,False,51.473774,-0.251123,False,False,"Bar, British, Pub","Vegetarian friendly, Gluten free options","Reservations, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Jazz Bar",39,61,52,74,149
8431523,Pidgin,250,4.5,$$$$,False,51.54562,-0.061136,False,False,"European, British, Contemporary",Vegetarian friendly,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Accepts Credit Cards, Table Service",9,9,16,44,172
28011909,Kioku By Endo,13,4.5,$$$$,False,51.505684,-0.126255,False,False,"Contemporary, Japanese Fusion",,"Reservations, Outdoor Seating, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Accepts Credit Cards, Table Service",0,0,1,3,9
12428111,Plaquemine Lock,111,3.5,$$ - $$$,False,51.53275,-0.100675,False,False,"American, Cajun & Creole, Bar, Seafood, Pub",,"Reservations, Seating, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Table Service",15,15,5,24,52
1381895,The Goat Chelsea,563,4.5,$$ - $$$,False,51.486176,-0.180346,False,False,"Italian, Bar, Pizza, European","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",37,18,56,85,367
3599898,The Gallery,187,4.0,$$ - $$$,False,51.488846,-0.134376,False,False,"European, Pub, Gastropub",,"Outdoor Seating, Seating, Television, Serves Alcohol, Full Bar, Table Service",17,15,16,78,61
3461228,Prezzo Italian Restaurant London King's Cross,832,4.0,$$ - $$$,False,51.53169,-0.124183,False,False,"Italian, Pizza","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Free Wifi, Accepts Credit Cards, Table Service",50,51,101,232,398
6999309,Olives and Meze,343,4.5,$$ - $$$,False,51.462547,-0.135669,False,False,"Mediterranean, European, Turkish, Greek, Middle Eastern","Vegetarian friendly, Vegan options, Halal, Gluten free options","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",8,6,18,92,219
1057071,Mai Sushi,515,4.5,$$ - $$$,False,51.52932,-0.129583,False,False,"Japanese, Sushi, Asian","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",18,16,44,161,276
27500065,Wahaca Paddington,25,4.5,$$ - $$$,False,51.516518,-0.175272,False,False,"Mexican, Bar, Pub, South American",Vegan options,"Takeout, Reservations, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Visa, Free Wifi, Accepts Credit Cards, Table Service, Family style, Gift Cards Available",1,2,2,3,17
11544284,DUM Biryani House,265,4.0,$$ - $$$,False,51.51539,-0.135515,False,False,"Indian, Asian","Vegetarian friendly, Vegan options, Halal, Gluten free options","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Table Service",11,24,57,71,102
16788003,"The Hercules, Lambeth",213,3.5,$$ - $$$,False,51.498222,-0.11253,False,False,"Brew Pub, Bar, British, Pub, Gastropub",,"Reservations, Seating, Serves Alcohol, Full Bar, Free Wifi, Table Service",41,17,30,59,66
12111587,Yuzu,65,4.5,$$ - $$$,False,51.51814,-0.077459,False,False,"Japanese, Sushi, Asian","Vegetarian friendly, Vegan options","Reservations, Seating, Serves Alcohol, Table Service",5,1,1,7,51
6473780,Primavera,210,4.5,$$ - $$$,False,51.472107,-0.203861,True,False,Italian,"Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Street Parking, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Accepts Credit Cards, Table Service",3,4,8,38,157
6891743,KENNEDYS Barbican,233,4.5,$,False,51.52362,-0.093376,False,False,"Seafood, European, British",Vegetarian friendly,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service",14,6,13,43,157
1017383,The Market Coffee House & Bar,520,4.0,$$ - $$$,False,51.51903,-0.076572,False,False,"French, European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service, Live Music",43,38,60,160,219
1047151,La Roche,542,3.5,$$ - $$$,False,51.510197,-0.126765,False,True,Mediterranean,"Vegetarian friendly, Vegan options","Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Free Wifi, Accepts Credit Cards, Table Service, Non-smoking restaurants",99,71,88,135,149
2143343,All Bar One Charing Cross,543,4.0,$$ - $$$,False,51.508354,-0.124354,True,False,"Bar, International, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Buffet, Seating, Highchairs Available, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",52,34,55,120,282
16714326,Jinli China Town,73,3.5,$$ - $$$,False,51.512264,-0.129556,True,False,"Chinese, Asian, Szechuan",Vegetarian friendly,"Takeout, Reservations, Seating, Serves Alcohol, Table Service",11,7,14,13,28
27423293,Kendal Street Kitchen,27,5.0,$$ - $$$,False,51.51483,-0.16626,False,False,"Italian, Mediterranean","Vegetarian friendly, Vegan options","Takeout, Reservations, Outdoor Seating, Seating, Street Parking, Wheelchair Accessible, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style",0,0,0,1,27
1125063,Mosimann's Club,195,4.5,$$$$,False,51.498985,-0.156406,False,False,"European, British, Contemporary","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",6,2,10,27,150
10761375,Tea Darling Refreshingly Vintage,104,5.0,$$ - $$$,False,51.50827,-0.269578,False,False,"Cafe, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Table Service",0,0,0,2,102
21356935,The Telegraph,100,4.0,$$ - $$$,False,51.448505,-0.226514,False,False,"Bar, International, British, Pub, Gastropub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",6,14,14,16,50
1019944,Thai Square Minories,448,4.0,$$ - $$$,False,51.5124,-0.075717,True,False,Thai,"Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Accepts Credit Cards, Table Service, Gift Cards Available",23,30,82,159,154
15053560,Two Magpies Cafe,67,5.0,$$ - $$$,False,51.513214,-0.04297,True,False,"Cafe, British","Vegetarian friendly, Vegan options","Takeout, Seating, Highchairs Available, Table Service",1,1,1,4,60
28455753,Agora Souvla Bar,4,4.5,,False,51.50541,-0.09013,False,False,Greek,,,0,1,0,0,3
12035838,Greenwood Sports Pub & Kitchen,534,3.5,$$ - $$$,False,51.496826,-0.143803,False,False,"Bar, British, Pub","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Seating, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",85,50,51,90,258
2089849,The Breakfast Club,550,4.0,$$ - $$$,False,51.535103,-0.103723,True,False,"American, Cafe, British","Vegetarian friendly, Vegan options, Gluten free options","Seating, Highchairs Available, Serves Alcohol, Free Wifi, Accepts Credit Cards, Table Service",42,45,71,180,212
717906,Busaba St Christopher's Place,1650,4.0,$$ - $$$,False,51.514645,-0.150987,True,False,"Asian, Thai","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",65,73,182,574,756
21510026,Gordon Ramsay Street Pizza - Southwark,175,3.5,$$ - $$$,False,51.503468,-0.101182,True,False,Pizza,Vegetarian friendly,"Delivery, Reservations, Seating, Serves Alcohol, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Family style, Non-smoking restaurants",38,18,14,18,87
3674055,Burger and Shake,486,4.0,$$ - $$$,False,51.524887,-0.125024,False,False,"American, Diner",,"Takeout, Seating, Serves Alcohol, Wine and Beer, Mastercard, Visa, Digital Payments, Accepts Credit Cards, Table Service",18,22,48,165,233
2417233,Soif,202,4.0,$$ - $$$,False,51.46091,-0.16367,False,False,"French, European, Wine Bar","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",9,15,19,70,89
1044086,Edgar Wallace,130,4.5,$,False,51.51264,-0.112826,False,False,"Bar, British, Grill, Pub",,"Seating, Serves Alcohol, Full Bar",3,3,8,49,67
680359,Santini Restaurant,533,4.0,$$$$,False,51.495983,-0.147094,False,False,Italian,"Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",34,31,83,152,233
730428,Reform Social & Grill,537,4.0,$$ - $$$,False,51.516773,-0.1512,False,False,"European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",44,37,70,154,232
23661276,Ottolenghi Marylebone,41,3.5,$$ - $$$,False,51.517895,-0.150865,True,False,"Cafe, Mediterranean, Deli, Contemporary, Middle Eastern",,"Delivery, Takeout, Seating, Wheelchair Accessible, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",4,7,10,7,13
15536626,Patri Northfields,153,4.5,$$ - $$$,False,51.50303,-0.316835,True,False,"Indian, Contemporary","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Street Parking, Free off-street parking, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts Credit Cards, Table Service, Gift Cards Available",13,5,12,20,103
2537343,KIN,203,4.0,$$ - $$$,False,51.521492,-0.109999,True,False,"Asian, Thai","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Street Parking, Free off-street parking, Serves Alcohol, Wine and Beer, Digital Payments, Table Service",16,13,27,68,79
25040176,Din Tai Fung Centre Point,64,3.5,$$ - $$$,False,51.516243,-0.129024,False,False,"Chinese, Asian, Taiwanese",,"Delivery, Takeout, Reservations, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Family style",8,8,13,10,25
3708035,Izgara,215,4.0,$$ - $$$,False,51.63045,-0.174807,True,False,"Mediterranean, Turkish","Vegetarian friendly, Vegan options, Halal, Gluten free options","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Mastercard, Visa, Discover, Table Service",8,14,32,61,100
4206622,Ku Bar,301,4.0,$$ - $$$,False,51.511784,-0.129507,False,False,Contemporary,,"Seating, Television, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Accepts Credit Cards, Dog Friendly",43,12,32,62,152
731449,Everest Inn - Blackheath Village,725,4.5,$$ - $$$,False,51.467644,0.008457,True,False,"Indian, Asian, Nepali","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Family style",20,31,44,112,518
14924980,XIX Nineteen,51,4.0,$,False,51.53874,-0.00071,True,False,"Cafe, European, Ukrainian","Vegetarian friendly, Vegan options","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service, Gift Cards Available",5,5,2,8,31
1957789,Cafe Diana,258,4.0,$,False,51.509922,-0.192675,False,False,"Cafe, British","Vegetarian friendly, Vegan options","Takeout, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Table Service",20,14,50,85,89
23717295,Yatay,59,4.5,$$ - $$$,False,51.51121,-0.131812,False,False,"Japanese, Asian","Vegetarian friendly, Vegan options","Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",0,5,4,9,41
2658104,"The Lord Northbrook, Lee",453,4.5,$$ - $$$,False,51.450867,0.012234,False,False,"Bar, British, Pub, Gastropub","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Seating, Street Parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Discover, Accepts Credit Cards, Table Service, Live Music",15,21,51,94,273
2011629,Itadaki Zen,248,4.0,$$ - $$$,False,51.529816,-0.115767,True,False,"Japanese, Sushi, Asian","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",17,19,17,68,127
2256997,Saravanaa Bhavan East Ham,408,3.5,$$ - $$$,False,51.54248,0.050286,True,False,"Indian, Asian","Vegetarian friendly, Vegan options","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Accepts Credit Cards, Table Service, Family style",64,33,49,111,151
953870,Aix,261,4.0,$$ - $$$,False,51.581585,-0.121505,False,False,French,"Vegetarian friendly, Gluten free options","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Free Wifi, Table Service",9,19,25,61,147
732098,The Marquess Tavern,229,3.5,$$ - $$$,False,51.543156,-0.095404,False,False,"British, Pub, Beer restaurants",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Parking Available, Street Parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style",40,19,22,40,108
