id,alias,name,website,latitude,longitude,business_page_link,categories,rating,review_count,price_range,photo,photos_page_link,phone,country,neighborhoods,yelp_guaranteed,address,owner_name,owner_biography,operation_hours,menu_url,yelp_menu
70Q-Ll18zb4aglXXbUG7lw,ffionas-restaurant-london,Ffiona’s Restaurant,http://www.ffionas.com,51.50405773515,-0.192783395566043,https://yelp.co.uk/biz/ffionas-restaurant-london,"[{'title': 'British', 'url': 'https://yelp.co.uk/search?find_desc=British&find_loc=London'}]",4.7,335,£££,https://s3-media0.fl.yelpcdn.com/bphoto/SMLgr_kl-i8SEU5d0fW0Eg/348s.jpg,https://yelp.co.uk/biz_photos/70Q-Ll18zb4aglXXbUG7lw,442079374152.0,GB,['Kensington'],False,"51 Kensington Church Street
London W8 4BA",,,"[{'day_of_week': 'Mon', 'hours': ['Closed'], 'regular_hours': ['Closed']}, {'day_of_week': 'Tue', 'hours': ['5:30 PM - 11:00 PM'], 'regular_hours': ['5:30 PM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['5:30 PM - 11:00 PM'], 'regular_hours': ['5:30 PM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['5:30 PM - 11:00 PM'], 'regular_hours': ['5:30 PM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['5:30 PM - 11:00 PM'], 'regular_hours': ['5:30 PM - 11:00 PM']}, {'day_of_week': 'Sat', 'hours': ['9:00 AM - 3:00 PM', '5:30 PM - 11:00 PM'], 'regular_hours': ['9:00 AM - 3:00 PM', '5:30 PM - 11:00 PM']}, {'day_of_week': 'Sun', 'hours': ['9:00 AM - 3:00 PM', '6:30 PM - 10:00 PM'], 'regular_hours': ['9:00 AM - 3:00 PM', '6:30 PM - 10:00 PM']}]",http://www.ffionas.com/dinner,https://www.yelp.co.uk/menu/ffionas-restaurant-london
eo5SrYJZKHClL5bLvAcV5Q,azou-london,Azou,http://www.azou.co.uk,51.4933146464055,-0.243737697601318,https://yelp.co.uk/biz/azou-london,"[{'title': 'African', 'url': 'https://yelp.co.uk/search?find_desc=African&find_loc=London'}, {'title': 'Moroccan', 'url': 'https://yelp.co.uk/search?find_desc=Moroccan&find_loc=London'}]",4.4,23,££,https://s3-media0.fl.yelpcdn.com/bphoto/Vtup5hTJQ7V8GKnWnsN_Ow/348s.jpg,https://yelp.co.uk/biz_photos/eo5SrYJZKHClL5bLvAcV5Q,442085637266.0,GB,['Hammersmith'],False,"375 King Street
London W6 9NJ",,,"[{'day_of_week': 'Mon', 'hours': ['Closed'], 'regular_hours': ['Closed']}, {'day_of_week': 'Tue', 'hours': ['6:00 PM - 10:00 PM'], 'regular_hours': ['6:00 PM - 10:00 PM']}, {'day_of_week': 'Wed', 'hours': ['6:00 PM - 10:00 PM'], 'regular_hours': ['6:00 PM - 10:00 PM']}, {'day_of_week': 'Thu', 'hours': ['6:00 PM - 11:00 PM'], 'regular_hours': ['6:00 PM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['6:00 PM - 10:00 PM'], 'regular_hours': ['6:00 PM - 10:00 PM']}, {'day_of_week': 'Sat', 'hours': ['6:00 PM - 11:00 PM'], 'regular_hours': ['6:00 PM - 11:00 PM']}, {'day_of_week': 'Sun', 'hours': ['Closed'], 'regular_hours': ['Closed']}]",http://www.azou.co.uk/index.php?module=menu,
oEIPjFxdIeQNGdrCvoEwyw,flat-iron-london-11,Flat Iron,https://flatironsteak.co.uk/restaurant/kensington/,51.50172608141391,-0.1897216960787773,https://yelp.co.uk/biz/flat-iron-london-11,"[{'title': 'Steakhouses', 'url': 'https://yelp.co.uk/search?find_desc=Steakhouses&find_loc=London'}]",4.4,10,,https://s3-media0.fl.yelpcdn.com/bphoto/NLTr_SysliMVwO7SQgT31g/348s.jpg,https://yelp.co.uk/biz_photos/oEIPjFxdIeQNGdrCvoEwyw,,GB,['Kensington'],False,"9 Young St
Kensington
London W8 5EH",,,,https://flatironsteak.co.uk/menu,
qe6oTrrhUCxxG0fGRo8_6w,titos-london-4,Tito’s,,51.4709636,-0.1234425,https://yelp.co.uk/biz/titos-london-4,"[{'title': 'Latin American', 'url': 'https://yelp.co.uk/search?find_desc=Latin+American&find_loc=London'}, {'title': 'Peruvian', 'url': 'https://yelp.co.uk/search?find_desc=Peruvian&find_loc=London'}, {'title': 'Bars', 'url': 'https://yelp.co.uk/search?find_desc=Bars&find_loc=London'}]",4.8,6,,https://s3-media0.fl.yelpcdn.com/bphoto/swst8QUpvYrdPRS0lSUfDA/348s.jpg,https://yelp.co.uk/biz_photos/qe6oTrrhUCxxG0fGRo8_6w,442037300659.0,GB,['Clapham'],False,"273A Clapham Road
Stockwell
London SW9 9BQ",Maria Zahouani C.,"Maria Zahouani is the owner and founder of La Fonda de Maria. She has a very strong passion for Latin American Cuisine - Peruvian & Colombian Cuisine in particular. However this isn't her first venture - She has a great history & her Passion for Food & hospitality has put her her amongst the top Restauranteurs in London. 

Mari established Tito's Peruvian Restaurant (London Bridge) in 2001 which was one of London's very first Peruvian Restaurants. It continues to be one of London's hot spots for an Authentic Peruvian Culinary Experience. There she transformed a small Restaurant into what is now widely regarded as London's Top Peruvian Restaurant.

La Fonda de Maria Bar & Restaurant is her latest venture where she incorporates exciting flavoursome dishes from all over Latin America in her Menu including dishes from Colombia, Argentina, Peru & the Dominican Republic. Her Travel in these Countries intrigued her to combine all these exciting flavours in one Menu.","[{'day_of_week': 'Mon', 'hours': ['4:00 PM - 10:00 PM'], 'regular_hours': ['4:00 PM - 10:00 PM']}, {'day_of_week': 'Tue', 'hours': ['4:00 PM - 10:00 PM'], 'regular_hours': ['4:00 PM - 10:00 PM']}, {'day_of_week': 'Wed', 'hours': ['4:00 PM - 10:00 PM'], 'regular_hours': ['4:00 PM - 10:00 PM']}, {'day_of_week': 'Thu', 'hours': ['4:00 PM - 10:00 PM'], 'regular_hours': ['4:00 PM - 10:00 PM']}, {'day_of_week': 'Fri', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Sat', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 9:00 PM'], 'regular_hours': ['12:00 PM - 9:00 PM']}]",,
XeAaUJWcS9RZsE80a1UxjA,mestizo-london,Mestizo,http://london.mestizomx.com/,51.5276218,-0.1389298,https://yelp.co.uk/biz/mestizo-london,"[{'title': 'Mexican', 'url': 'https://yelp.co.uk/search?find_desc=Mexican&find_loc=London'}, {'title': 'Bars', 'url': 'https://yelp.co.uk/search?find_desc=Bars&find_loc=London'}]",3.9,177,££,https://s3-media0.fl.yelpcdn.com/bphoto/9Yh9m4NaFhe8HEAkMwyX1g/348s.jpg,https://yelp.co.uk/biz_photos/XeAaUJWcS9RZsE80a1UxjA,442073874064.0,GB,['Euston'],False,"103 Hampstead Road
London NW1 3EL",Marysol S.,"To bring the best of Mexican cuisine and culture back to London, in a stylish and relaxed fashion.","[{'day_of_week': 'Mon', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['12:00 PM - 11:30 PM'], 'regular_hours': ['12:00 PM - 11:30 PM']}, {'day_of_week': 'Sat', 'hours': ['12:00 PM - 11:30 PM'], 'regular_hours': ['12:00 PM - 11:30 PM']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 4:00 PM', '5:00 PM - 10:00 PM'], 'regular_hours': ['12:00 PM - 4:00 PM', '5:00 PM - 10:00 PM']}]",,https://www.yelp.co.uk/menu/mestizo-london
2FqdEpuZaIKs6y8rjEE3DQ,fulham-kitchen-fulham,Fulham Kitchen,http://www.fulhamkitchen.com,51.4795,-0.211604,https://yelp.co.uk/biz/fulham-kitchen-fulham,"[{'title': 'Modern European', 'url': 'https://yelp.co.uk/search?find_desc=Modern+European&find_loc=London'}, {'title': 'British', 'url': 'https://yelp.co.uk/search?find_desc=British&find_loc=London'}]",4.7,3,,https://s3-media0.fl.yelpcdn.com/bphoto/04xagSvYNtW6o9d_ap2nPg/348s.jpg,https://yelp.co.uk/biz_photos/2FqdEpuZaIKs6y8rjEE3DQ,44442036093354.0,GB,['Fulham'],False,"228 Munster Road
Fulham SW6 6AZ",,,"[{'day_of_week': 'Mon', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Sat', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Sun', 'hours': ['9:00 AM - 10:00 PM'], 'regular_hours': ['9:00 AM - 10:00 PM']}]",http://www.fulhamkitchen.com/?page_id=156,
e-ROyZ_JHn5ZnuH7-xVjRw,efes-london-4,Efes,http://www.efeslondon.com/,51.5161134997069,-0.0696553269835931,https://yelp.co.uk/biz/efes-london-4,"[{'title': 'Turkish', 'url': 'https://yelp.co.uk/search?find_desc=Turkish&find_loc=London'}]",4.4,68,££,https://s3-media0.fl.yelpcdn.com/bphoto/1WhABpC_jd-v_Qnbr13Tiw/348s.jpg,https://yelp.co.uk/biz_photos/e-ROyZ_JHn5ZnuH7-xVjRw,442073779255.0,GB,['Whitechapel'],False,"1 Whitechapel Rd
London E1 6TY",,,"[{'day_of_week': 'Mon', 'hours': ['8:00 AM - 1:00 AM (Next day)'], 'regular_hours': ['8:00 AM - 1:00 AM (Next day)']}, {'day_of_week': 'Tue', 'hours': ['8:00 AM - 1:00 AM (Next day)'], 'regular_hours': ['8:00 AM - 1:00 AM (Next day)']}, {'day_of_week': 'Wed', 'hours': ['8:00 AM - 1:00 AM (Next day)'], 'regular_hours': ['8:00 AM - 1:00 AM (Next day)']}, {'day_of_week': 'Thu', 'hours': ['8:00 AM - 1:00 AM (Next day)'], 'regular_hours': ['8:00 AM - 1:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['8:00 AM - 1:00 AM (Next day)'], 'regular_hours': ['8:00 AM - 1:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['8:00 AM - 1:00 AM (Next day)'], 'regular_hours': ['8:00 AM - 1:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['8:00 AM - 1:00 AM (Next day)'], 'regular_hours': ['8:00 AM - 1:00 AM (Next day)']}]",,
JJpZLwZ5Tw8xJT0QLr3ZKA,raffles-london-5,Raffles,,51.5147449,-0.1768147,https://yelp.co.uk/biz/raffles-london-5,"[{'title': 'Cafes', 'url': 'https://yelp.co.uk/search?find_desc=Cafes&find_loc=London'}]",4.3,35,£,https://s3-media0.fl.yelpcdn.com/bphoto/0Q0EwkXWcUTrQq61E1ViIA/348s.jpg,https://yelp.co.uk/biz_photos/JJpZLwZ5Tw8xJT0QLr3ZKA,442077233159.0,GB,['Paddington'],False,"13 Craven Road
Paddington
London W2 3BP",,,"[{'day_of_week': 'Mon', 'hours': ['7:30 AM - 11:30 PM'], 'regular_hours': ['7:30 AM - 11:30 PM']}, {'day_of_week': 'Tue', 'hours': ['7:30 AM - 11:30 PM'], 'regular_hours': ['7:30 AM - 11:30 PM']}, {'day_of_week': 'Wed', 'hours': ['7:30 AM - 11:30 PM'], 'regular_hours': ['7:30 AM - 11:30 PM']}, {'day_of_week': 'Thu', 'hours': ['7:30 AM - 11:30 PM'], 'regular_hours': ['7:30 AM - 11:30 PM']}, {'day_of_week': 'Fri', 'hours': ['7:30 AM - 11:30 PM'], 'regular_hours': ['7:30 AM - 11:30 PM']}, {'day_of_week': 'Sat', 'hours': ['7:30 AM - 11:30 PM'], 'regular_hours': ['7:30 AM - 11:30 PM']}, {'day_of_week': 'Sun', 'hours': ['7:30 AM - 11:30 PM'], 'regular_hours': ['7:30 AM - 11:30 PM']}]",,
WZtgMDnwZoNWaGE9TAU7wQ,darjeeling-express-london-3,Darjeeling Express,https://www.darjeeling-express.com,51.51148449999999,-0.1254335,https://yelp.co.uk/biz/darjeeling-express-london-3,"[{'title': 'Indian', 'url': 'https://yelp.co.uk/search?find_desc=Indian&find_loc=London'}]",4.6,56,,https://s3-media0.fl.yelpcdn.com/bphoto/1yCeTcTPjISoGzYS5Fscfw/348s.jpg,https://yelp.co.uk/biz_photos/WZtgMDnwZoNWaGE9TAU7wQ,442033753772.0,GB,['Covent Garden'],False,"2nd Floor
Kingly Court off Carnaby Street
London W1B 5PW",,,"[{'day_of_week': 'Mon', 'hours': ['12:00 PM - 3:00 PM', '6:00 PM - 9:00 PM'], 'regular_hours': ['12:00 PM - 3:00 PM', '6:00 PM - 9:00 PM']}, {'day_of_week': 'Tue', 'hours': ['12:00 PM - 3:00 PM', '6:00 PM - 9:00 PM'], 'regular_hours': ['12:00 PM - 3:00 PM', '6:00 PM - 9:00 PM']}, {'day_of_week': 'Wed', 'hours': ['12:00 PM - 3:00 PM', '6:00 PM - 9:00 PM'], 'regular_hours': ['12:00 PM - 3:00 PM', '6:00 PM - 9:00 PM']}, {'day_of_week': 'Thu', 'hours': ['12:00 PM - 3:00 PM', '6:00 PM - 9:00 PM'], 'regular_hours': ['12:00 PM - 3:00 PM', '6:00 PM - 9:00 PM']}, {'day_of_week': 'Fri', 'hours': ['12:00 PM - 3:00 PM', '5:00 PM - 9:00 PM'], 'regular_hours': ['12:00 PM - 3:00 PM', '5:00 PM - 9:00 PM']}, {'day_of_week': 'Sat', 'hours': ['12:00 PM - 3:00 PM', '5:00 PM - 9:00 PM'], 'regular_hours': ['12:00 PM - 3:00 PM', '5:00 PM - 9:00 PM']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 3:00 PM'], 'regular_hours': ['12:00 PM - 3:00 PM']}]",https://www.darjeeling-express.com/menus,
6cv-z48HnGcMZMF2jdeYzw,the-marylebone-kitchen-marylebone,The Marylebone Kitchen,http://marylebonekitchen.com,51.5197623,-0.1639772,https://yelp.co.uk/biz/the-marylebone-kitchen-marylebone,"[{'title': 'Cafes', 'url': 'https://yelp.co.uk/search?find_desc=Cafes&find_loc=London'}]",4.9,9,,https://s3-media0.fl.yelpcdn.com/bphoto/-M0nQvfD8f1qPT_deVklUg/348s.jpg,https://yelp.co.uk/biz_photos/6cv-z48HnGcMZMF2jdeYzw,442077247552.0,GB,['Marylebone'],False,"106 York Street
Marylebone W1H 4QN",Louay M.,,"[{'day_of_week': 'Mon', 'hours': ['7:30 AM - 5:00 PM'], 'regular_hours': ['7:30 AM - 5:00 PM']}, {'day_of_week': 'Tue', 'hours': ['7:30 AM - 5:00 PM'], 'regular_hours': ['7:30 AM - 5:00 PM']}, {'day_of_week': 'Wed', 'hours': ['7:30 AM - 5:00 PM'], 'regular_hours': ['7:30 AM - 5:00 PM']}, {'day_of_week': 'Thu', 'hours': ['7:30 AM - 5:00 PM'], 'regular_hours': ['7:30 AM - 5:00 PM']}, {'day_of_week': 'Fri', 'hours': ['7:30 AM - 5:00 PM'], 'regular_hours': ['7:30 AM - 5:00 PM']}, {'day_of_week': 'Sat', 'hours': ['10:00 AM - 3:00 PM'], 'regular_hours': ['10:00 AM - 3:00 PM']}, {'day_of_week': 'Sun', 'hours': ['Closed'], 'regular_hours': ['Closed']}]",http://marylebonekitchen.com/daily-menu,
36rz4hKUsK3DvXEy69k-Gg,patara-london,Patara,,51.5141717,-0.1307608,https://yelp.co.uk/biz/patara-london,"[{'title': 'Thai', 'url': 'https://yelp.co.uk/search?find_desc=Thai&find_loc=London'}]",4.1,152,£££,https://s3-media0.fl.yelpcdn.com/bphoto/MqyRCzG892dluMfFHWwyCA/348s.jpg,https://yelp.co.uk/biz_photos/36rz4hKUsK3DvXEy69k-Gg,442074371071.0,GB,['Bloomsbury'],False,"15 Greek Street
London W1D 4DP",,,"[{'day_of_week': 'Mon', 'hours': ['12:00 PM - 2:00 PM', '5:30 PM - 10:30 PM'], 'regular_hours': ['12:00 PM - 2:00 PM', '5:30 PM - 10:30 PM']}, {'day_of_week': 'Tue', 'hours': ['9:00 AM - 2:00 PM', '5:30 PM - 10:30 PM'], 'regular_hours': ['9:00 AM - 2:00 PM', '5:30 PM - 10:30 PM']}, {'day_of_week': 'Wed', 'hours': ['12:00 PM - 2:00 PM', '6:00 PM - 10:30 PM'], 'regular_hours': ['12:00 PM - 2:00 PM', '6:00 PM - 10:30 PM']}, {'day_of_week': 'Thu', 'hours': ['12:00 PM - 2:00 PM', '5:30 PM - 11:30 PM'], 'regular_hours': ['12:00 PM - 2:00 PM', '5:30 PM - 11:30 PM']}, {'day_of_week': 'Fri', 'hours': ['12:00 PM - 2:00 PM', '5:30 PM - 11:30 PM'], 'regular_hours': ['12:00 PM - 2:00 PM', '5:30 PM - 11:30 PM']}, {'day_of_week': 'Sat', 'hours': ['12:00 PM - 2:00 PM', '5:30 PM - 11:30 PM'], 'regular_hours': ['12:00 PM - 2:00 PM', '5:30 PM - 11:30 PM']}, {'day_of_week': 'Sun', 'hours': ['12:30 PM - 2:30 PM', '6:00 PM - 10:30 PM'], 'regular_hours': ['12:30 PM - 2:30 PM', '6:00 PM - 10:30 PM']}]",,
zJU95jzTNozpLS1o4G4gng,45-jermyn-st-london,45 Jermyn St,https://www.45jermynst.com,51.5079725931959,-0.138294799999976,https://yelp.co.uk/biz/45-jermyn-st-london,"[{'title': 'Bars', 'url': 'https://yelp.co.uk/search?find_desc=Bars&find_loc=London'}, {'title': 'Breakfast & Brunch', 'url': 'https://yelp.co.uk/search?find_desc=Breakfast+%26+Brunch&find_loc=London'}, {'title': 'New American', 'url': 'https://yelp.co.uk/search?find_desc=New+American&find_loc=London'}]",4.4,52,£££,https://s3-media0.fl.yelpcdn.com/bphoto/JXuZsbs_o3xUEe4FhafWYA/348s.jpg,https://yelp.co.uk/biz_photos/zJU95jzTNozpLS1o4G4gng,442072054545.0,GB,"[""St James's""]",False,"45 Jermyn Street
London SW1Y 6JD",,,"[{'day_of_week': 'Mon', 'hours': ['7:00 AM - 11:30 PM'], 'regular_hours': ['7:00 AM - 11:30 PM']}, {'day_of_week': 'Tue', 'hours': ['7:00 AM - 11:30 PM'], 'regular_hours': ['7:00 AM - 11:30 PM']}, {'day_of_week': 'Wed', 'hours': ['7:00 AM - 11:30 PM'], 'regular_hours': ['7:00 AM - 11:30 PM']}, {'day_of_week': 'Thu', 'hours': ['7:00 AM - 11:30 PM'], 'regular_hours': ['7:00 AM - 11:30 PM']}, {'day_of_week': 'Fri', 'hours': ['7:00 AM - 11:30 PM'], 'regular_hours': ['7:00 AM - 11:30 PM']}, {'day_of_week': 'Sat', 'hours': ['8:00 AM - 11:30 PM'], 'regular_hours': ['8:00 AM - 11:30 PM']}, {'day_of_week': 'Sun', 'hours': ['8:00 AM - 6:00 PM'], 'regular_hours': ['8:00 AM - 6:00 PM']}]",https://www.45jermynst.com/#menus,
EkaGxBRXazpwM5-1_krjlw,koya-soho-london,Koya Soho,https://www.koya.co.uk,51.5136433,-0.1316949,https://yelp.co.uk/biz/koya-soho-london,"[{'title': 'Japanese', 'url': 'https://yelp.co.uk/search?find_desc=Japanese&find_loc=London'}]",4.0,141,££,https://s3-media0.fl.yelpcdn.com/bphoto/GT3Wf0v0KwYd2TfD2eRvAQ/348s.jpg,https://yelp.co.uk/biz_photos/EkaGxBRXazpwM5-1_krjlw,,GB,['Soho'],False,"50 Frith Street
Soho
London W1D 4SQ",,,"[{'day_of_week': 'Mon', 'hours': ['8:30 AM - 10:30 PM'], 'regular_hours': ['8:30 AM - 10:30 PM']}, {'day_of_week': 'Tue', 'hours': ['8:30 AM - 10:30 PM'], 'regular_hours': ['8:30 AM - 10:30 PM']}, {'day_of_week': 'Wed', 'hours': ['8:30 AM - 10:30 PM'], 'regular_hours': ['8:30 AM - 10:30 PM']}, {'day_of_week': 'Thu', 'hours': ['8:30 AM - 11:00 PM'], 'regular_hours': ['8:30 AM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['8:30 AM - 11:00 PM'], 'regular_hours': ['8:30 AM - 11:00 PM']}, {'day_of_week': 'Sat', 'hours': ['9:30 AM - 11:00 PM'], 'regular_hours': ['9:30 AM - 11:00 PM']}, {'day_of_week': 'Sun', 'hours': ['9:30 AM - 10:00 PM'], 'regular_hours': ['9:30 AM - 10:00 PM']}]",https://www.koya.co.uk/assets/menu/soho_ss19.pdf,
lx9zGPDYyxNmpUvLBnScqQ,ali-baba-london,Ali Baba,http://www.alibabarestaurant.co.uk,51.5242849,-0.1613251,https://yelp.co.uk/biz/ali-baba-london,"[{'title': 'Arabic', 'url': 'https://yelp.co.uk/search?find_desc=Arabic&find_loc=London'}, {'title': 'Middle Eastern', 'url': 'https://yelp.co.uk/search?find_desc=Middle+Eastern&find_loc=London'}]",4.4,17,£,https://s3-media0.fl.yelpcdn.com/bphoto/ZPY6bfnGRB_3I7pn9C3Z2g/348s.jpg,https://yelp.co.uk/biz_photos/lx9zGPDYyxNmpUvLBnScqQ,442077235805.0,GB,['Marylebone'],False,"32 Ivor Place
London NW1 6DA",,,"[{'day_of_week': 'Mon', 'hours': ['12:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Tue', 'hours': ['12:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Wed', 'hours': ['12:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Thu', 'hours': ['12:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['12:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['12:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 12:00 AM (Next day)']}]",http://www.alibabarestaurant.co.uk/menu.html,
GtjaGgiKiMPxjPcPtxgUiQ,josé-london-2,José,http://www.josepizarro.com/jose-tapas-bar,51.5006106,-0.0819664,https://yelp.co.uk/biz/jos%C3%A9-london-2,"[{'title': 'Spanish', 'url': 'https://yelp.co.uk/search?find_desc=Spanish&find_loc=London'}, {'title': 'Tapas Bars', 'url': 'https://yelp.co.uk/search?find_desc=Tapas+Bars&find_loc=London'}]",4.5,103,££,https://s3-media0.fl.yelpcdn.com/bphoto/JkYHBsY84WKERUdy5QR9Ag/348s.jpg,https://yelp.co.uk/biz_photos/GtjaGgiKiMPxjPcPtxgUiQ,442074034902.0,GB,['Borough'],False,"104 Bermondsey Street
London SE1 3UB",José P.,"José Pizarro has lived in the UK for 16 years and in that time has worked at some of London's most prestigious Spanish restaurants including Eyre Brothers, Brindisa and Gaudi. In May 2011 he opened his first solo venture to great critical acclaim - José - his proudest moment yet. Later that year he opened Pizarro, a few yards away from José. 2015 saw him open his third restaurant, José Pizarro at the newly developed Broadgate Circle in the heart of the City of London. He describes this restaurant as the coming together of his twenty years of cooking.","[{'day_of_week': 'Mon', 'hours': ['12:00 PM - 10:30 PM'], 'regular_hours': ['12:00 PM - 10:30 PM']}, {'day_of_week': 'Tue', 'hours': ['12:00 PM - 10:30 PM'], 'regular_hours': ['12:00 PM - 10:30 PM']}, {'day_of_week': 'Wed', 'hours': ['12:00 PM - 10:30 PM'], 'regular_hours': ['12:00 PM - 10:30 PM']}, {'day_of_week': 'Thu', 'hours': ['12:00 PM - 10:30 PM'], 'regular_hours': ['12:00 PM - 10:30 PM']}, {'day_of_week': 'Fri', 'hours': ['12:00 PM - 10:30 PM'], 'regular_hours': ['12:00 PM - 10:30 PM']}, {'day_of_week': 'Sat', 'hours': ['12:00 PM - 10:30 PM'], 'regular_hours': ['12:00 PM - 10:30 PM']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 5:30 PM'], 'regular_hours': ['12:00 PM - 5:30 PM']}]",http://www.josepizarro.com/jose-tapas-bar/menu,
K0lmqEgpNz97FausJUyn1A,swan-bankside,Swan,http://www.swanlondon.co.uk,51.50835,-0.096985,https://yelp.co.uk/biz/swan-bankside,"[{'title': 'British', 'url': 'https://yelp.co.uk/search?find_desc=British&find_loc=London'}, {'title': 'Bars', 'url': 'https://yelp.co.uk/search?find_desc=Bars&find_loc=London'}, {'title': 'Venues & Event Spaces', 'url': 'https://yelp.co.uk/search?find_desc=Venues+%26+Event+Spaces&find_loc=London'}]",4.1,286,££,https://s3-media0.fl.yelpcdn.com/bphoto/rc-pTjF-Fo--Kij5Bgy1nQ/348s.jpg,https://yelp.co.uk/biz_photos/K0lmqEgpNz97FausJUyn1A,442079289444.0,GB,['South Bank'],False,"Swan Shakespeare's Globe
21 New Globe Walk
Bankside SE1 9DT",David J.,"Executive Chef: David Johnson.

""I was about 14 when I decided I wanted to be a chef. It was just a decision I made by myself. There had never been any chefs in the family and my mother is a terrible cook, so I don't have any whimsical stories about standing next to her as a child and making tarte tatin.

My first kitchen job was in a café back in Solihull where I'm from. I think I was about 15 and I have kept one of the wage slips back, which I have at home. I was paid £2.50 an hour.

I worked in Birmingham until I was 20 and then came down to London where I have been about 13 years now. 

I was at the Albion in Islington and one of my friends knew one of the owners here at the Swan, he put me forward for the Head Chef job a couple of years ago. 

As Executive Chef I don't have a typical day or set routine. My days seem to involve running up and down flights of stairs, finding out what is going on and putting out fires here and there.","[{'day_of_week': 'Mon', 'hours': ['11:30 AM - 10:00 PM'], 'regular_hours': ['11:30 AM - 10:00 PM']}, {'day_of_week': 'Tue', 'hours': ['11:30 AM - 10:00 PM'], 'regular_hours': ['11:30 AM - 10:00 PM']}, {'day_of_week': 'Wed', 'hours': ['11:30 AM - 10:00 PM'], 'regular_hours': ['11:30 AM - 10:00 PM']}, {'day_of_week': 'Thu', 'hours': ['11:30 AM - 10:00 PM'], 'regular_hours': ['11:30 AM - 10:00 PM']}, {'day_of_week': 'Fri', 'hours': ['11:30 AM - 10:00 PM'], 'regular_hours': ['11:30 AM - 10:00 PM']}, {'day_of_week': 'Sat', 'hours': ['10:30 AM - 10:00 PM'], 'regular_hours': ['10:30 AM - 10:00 PM']}, {'day_of_week': 'Sun', 'hours': ['10:30 AM - 10:00 PM'], 'regular_hours': ['10:30 AM - 10:00 PM']}]",http://www.swanlondon.co.uk/menus,
